_id,level,max_velocity,name,type
606905075,4,,Thạnh Lộc 29,tertiary
606905076,4,,Tô Ngọc Vân,tertiary
606906129,4,,,unclassified
606906141,4,,,unclassified
606906142,4,,,unclassified
606911388,4,,,unclassified
606911390,4,,,unclassified
606911392,4,,,unclassified
606911394,4,,,unclassified
606911396,4,,,unclassified
606915660,4,,,tertiary
606923266,4,,,tertiary
606923267,4,,,tertiary
606923268,4,,,tertiary
606923269,4,,,tertiary
606944179,4,,Đường số 1A,tertiary
606944188,3,,Đường số 9A,secondary
606944189,3,,Đường số 9A,secondary
606944316,4,,,tertiary
606944317,4,,Nguyễn Thị Sóc,tertiary
606944319,4,,Lê Lợi,unclassified
606944323,4,,,unclassified
606946649,4,,Thế Lữ,tertiary
606946650,4,,Thế Lữ,tertiary
606946651,4,,,unclassified
606946654,4,,,unclassified
606946754,3,40,Hoàng Đạo Thúy,secondary
606976509,4,,,unclassified
606976510,4,,,unclassified
606976526,2,,Quốc lộ 1K,primary
606976527,2,,Quốc lộ 1K,primary
606976528,2,,Quốc lộ 1K,primary
607193926,4,,,unclassified
607194291,4,,Phước Thiện,tertiary
607194294,4,,Phước Thiện,tertiary
607207985,4,,Phước Thiện,tertiary
607207987,4,,Phước Thiện,tertiary
607207988,4,,Phước Thiện,tertiary
607207990,4,,Phước Thiện,tertiary
607208403,4,,Tạ Quang Bửu,tertiary
607208404,4,,,tertiary
607211742,3,40,Nguyễn Hữu Trí,secondary
607211743,3,40,Nguyễn Hữu Trí,secondary
607213615,4,,,unclassified
607213617,4,,,unclassified
607213619,4,,,unclassified
607219455,4,,Lê Thị Hoa,tertiary
607221143,4,,,unclassified
607221721,4,,Lê Văn Việt,tertiary
607221722,4,,Lê Văn Việt,tertiary
607221723,4,,Lê Văn Việt,tertiary
607221724,4,,Lê Văn Việt,tertiary
607221725,4,,Lê Văn Việt,tertiary
607222048,4,,,tertiary
607239664,3,,Bình Chiểu,secondary
607239665,3,,Bình Chiểu,secondary
607239666,3,,Tỉnh lộ 43,secondary
607239667,3,,Tỉnh lộ 43,secondary
607247864,4,,,unclassified
607248876,4,,Hẻm 236 Hồ Văn Huê,tertiary
607248877,4,,Hồ Văn Huê,tertiary
607249905,4,,Lê Văn Việt,tertiary
607278052,2,,Tô Ký,primary
607291202,4,,,tertiary_link
607291489,4,,,unclassified
607291491,4,,,unclassified
607292664,4,,,unclassified
607292666,4,,,unclassified
607305208,4,,,unclassified
607305210,4,,,unclassified
607305213,1,80,Đại lộ Bình Dương,trunk
607305218,1,80,Đại lộ Bình Dương,trunk
607305223,1,80,Đại lộ Bình Dương,trunk
607305228,1,80,Đại lộ Bình Dương,trunk
607312132,4,,,unclassified
607522712,4,,,unclassified
607522713,4,,,unclassified
607522726,4,,Cầu Cái Tâm,tertiary
607528594,4,,Ông Ích Khiêm,tertiary
607528597,4,,,tertiary
607528599,4,,,tertiary_link
607528602,4,,Lạc Long Quân,tertiary
607528605,4,,,tertiary
607528607,4,,Hoà Bình,tertiary
607528611,4,,,tertiary
607529577,4,,,tertiary
607535862,4,,Quản Trọng Linh,tertiary
607535863,4,,Quản Trọng Linh,tertiary
607536148,3,,Âu Cơ,secondary
607536149,3,,,secondary
607553124,4,,,unclassified
607553125,4,,,unclassified
607553132,1,80,Đại lộ Bình Dương,trunk
607553133,1,80,Đại lộ Bình Dương,trunk
607570208,4,,Đường số 6,tertiary
607570209,4,,Đường số 6,tertiary
607571718,4,,Lê Ngung,unclassified
607571719,4,,Lê Ngung,unclassified
607581937,4,,,tertiary_link
607581938,4,,,tertiary_link
607582830,4,,Thành Thái,tertiary
607582833,3,,Thành Thái,secondary
607582836,2,,,primary
607582838,2,,,primary
607582840,2,,,primary
607585866,3,,Tên Lửa,primary_link
607585867,3,,Tên Lửa,primary_link
607585870,4,,Hồ Học Lãm,tertiary
607586912,4,,,unclassified
607615097,4,,Kha Vạn Cân,tertiary
607615098,4,,Kha Vạn Cân,tertiary
607621339,3,,Tân Kỳ Tân Quý,secondary
607621374,4,,,unclassified
607624728,3,,,secondary
607624729,3,,,secondary
607624730,3,,,secondary
607624731,3,40,,secondary
607624732,3,,Quốc lộ 1,secondary
607624733,3,,Quốc lộ 1,secondary
607624736,3,,,secondary
607624737,3,,,secondary
607624740,3,,,secondary
607624741,3,,,secondary
607624742,3,,,secondary
607624743,3,,,secondary
607624744,3,,,secondary
607624745,3,,,secondary
607624746,3,,,secondary
607624747,3,,,secondary
607624748,3,,,secondary
607624749,3,,,secondary
608019665,4,,Phùng Khắc Khoan,tertiary
608019666,4,,,tertiary
608170964,3,,,primary_link
608174572,4,,Đặng Văn Bi,tertiary
608175705,4,,,tertiary
608175706,4,,,tertiary
608188541,4,,,tertiary
608189547,4,,,unclassified
608191471,4,,Ấp Bắc,unclassified
608191710,3,,,primary_link
608191711,3,,,primary_link
608193721,4,,Đường SINCO,unclassified
608194028,4,,,unclassified
608194029,4,,,unclassified
608194034,4,,,unclassified
608194035,4,,,unclassified
608194036,4,,,unclassified
608194037,4,,,unclassified
608194038,4,,,unclassified
608194039,4,,,unclassified
608194040,4,,,unclassified
608194041,4,,,unclassified
608194042,4,,,unclassified
608194043,4,,,unclassified
608194837,4,,,tertiary_link
608194839,4,,,tertiary
608194840,4,,,tertiary
608197538,4,60,,tertiary
608197541,4,60,,tertiary
608197545,4,50,Lê Thị Riêng,tertiary
608197548,4,50,Lê Thị Riêng,tertiary
608208361,4,,Võ Văn Vân,tertiary
608214342,4,,Đường Vành đai ĐHQG,unclassified
608214355,4,,,tertiary
608251407,4,,,unclassified
608251408,4,,,unclassified
608255650,3,,,primary_link
608262688,2,,Nam Kỳ Khởi Nghĩa,primary
608269434,4,,Bến Lội,tertiary
608269435,4,,Đường Liên ấp,tertiary
608269436,4,,Đường Liên ấp,tertiary
608269437,4,,,tertiary
608480299,4,,,unclassified
608481044,4,,,unclassified
608481045,4,,,unclassified
608481046,4,,,unclassified
608481047,4,,,unclassified
608481048,4,,,unclassified
608481049,4,,,unclassified
608481091,4,,,unclassified
608481095,4,,,unclassified
608490939,4,,,unclassified
608492733,2,,Hai Bà Trưng,primary
608494261,4,,,unclassified
608494262,4,,,unclassified
608495019,4,,,unclassified
608495020,4,,,unclassified
608495021,4,,,unclassified
608495022,4,,,unclassified
608495023,4,,,unclassified
608503726,4,,Võ Văn Vân,tertiary
608503728,4,,Võ Văn Vân,tertiary
608515631,3,,,primary_link
608519576,4,,Tân Liễu,unclassified
608519577,4,,Tân Liễu,unclassified
608520399,4,,,unclassified
608520400,4,,,unclassified
608544102,4,,Bình Phú,tertiary
608544103,4,,Bình Phú,tertiary
608544104,4,,Bình Phú,tertiary
608551910,4,,Đường số 26,tertiary
608560704,4,,Lê Văn Chí,tertiary
608560705,4,,Lê Văn Chí,tertiary
608564468,4,,Trần Hữu Trang,unclassified
608564990,4,,,tertiary_link
608567870,4,,,tertiary_link
608571294,3,,Lê Đức Thọ,secondary
608571297,4,,Lê Đức Thọ,tertiary
608571326,3,,,trunk_link
608571346,3,,,secondary_link
608571348,3,,,secondary_link
608571350,3,,Lê Đức Thọ,secondary
608572788,4,,,tertiary
608784055,4,,Mã Lò,tertiary
608787747,3,,,secondary
608787750,3,,,secondary
608787751,3,,Hương lộ 8,secondary
608787754,3,,Hương lộ 8,secondary
608787756,3,,,secondary
608787766,3,,,secondary_link
608787768,3,,,secondary_link
608787770,3,,,secondary_link
608787771,3,,,secondary
608787775,3,,,secondary
608787781,3,,,secondary_link
608787782,3,,,secondary
608787784,3,,,secondary
608787786,3,,,secondary_link
608787789,3,,,secondary
608787790,3,,,secondary
608787793,3,,,secondary
608787989,4,,Độc Lập,unclassified
608793322,4,60,,tertiary
608793323,4,60,,tertiary
608796935,4,,Nguyễn Thị Tần,tertiary
608797345,4,,Nguyễn Biểu,tertiary
608799684,3,,,primary_link
608799685,4,,,tertiary
608826069,4,,Tân Kỳ Tân Quý,tertiary
608826070,4,,Tân Kỳ Tân Quý,tertiary
608833641,4,,,tertiary
608833644,4,,,tertiary
608833647,1,60,Quốc lộ 1,trunk
608833648,1,60,Quốc lộ 1,trunk
608833649,1,60,Quốc lộ 1,trunk
608833650,1,60,Quốc lộ 1,trunk
608833651,4,,,tertiary
608833652,4,,,tertiary
608833657,4,,An Phú Đông,unclassified
608833660,4,,An Phú Đông,unclassified
608833663,4,,,tertiary
608833665,4,,,tertiary
608833667,1,60,Quốc lộ 1,trunk
608833671,1,60,Quốc lộ 1,trunk
608833676,4,,,tertiary
608833679,4,,,tertiary
608833681,1,60,Quốc lộ 1,trunk
608833686,1,60,Quốc lộ 1,trunk
608850125,4,,,unclassified
608885489,1,60,Quốc lộ 1,trunk
609057172,4,,Thạnh Lộc 22,unclassified
609059213,4,,Trần Văn Giàu,tertiary
609063520,4,,Vườn Lài,tertiary
609063521,4,,Vườn Lài,tertiary
609063526,1,60,Quốc lộ 1,trunk
609063527,1,60,Quốc lộ 1,trunk
609063528,1,60,Quốc lộ 1,trunk
609063529,1,60,Quốc lộ 1,trunk
609063530,1,60,Quốc lộ 1,trunk
609063531,1,60,Quốc lộ 1,trunk
609063532,1,60,Quốc lộ 1,trunk
609063533,1,60,Quốc lộ 1,trunk
609063534,4,,Dương Thị Mười,tertiary
609063535,4,,Dương Thị Mười,tertiary
609063536,4,,An Phú Đông,unclassified
609063537,4,,An Phú Đông,unclassified
609063548,4,,Thạnh Lộc 29,unclassified
609065438,4,20,Hẻm 416 Lạc Long Quân,unclassified
609072788,3,,,trunk_link
609091162,3,,Lê Đức Thọ,secondary
609091166,3,,Cầu Trường Đai,secondary
609091168,3,,Lê Đức Thọ,secondary
609092012,4,,,unclassified
609092013,4,,,unclassified
609094678,4,,Mã Lò,tertiary
609094682,4,,Mã Lò,tertiary
609096951,4,,,unclassified
609096952,4,,,unclassified
609102037,4,,,unclassified
609111093,4,,,tertiary_link
609142403,3,,,trunk_link
609142404,3,,Quốc lộ 1,trunk_link
609142405,3,,Quốc lộ 1,trunk_link
609149934,4,,Đường số 5D,unclassified
609149935,4,,Đường số 4,unclassified
609149936,4,,An Phú Đông,unclassified
609149938,4,,An Phú Đông,unclassified
609359387,4,,,tertiary
609359388,4,,,tertiary
609361894,2,,,primary
609365244,4,,Lê Khôi,tertiary
609372725,2,,,primary
609372747,2,,Võ Văn Kiệt,primary
609374161,3,,,secondary_link
609375943,4,,Bình Trị Đông,tertiary
609375946,4,,Bình Trị Đông,tertiary
609378586,4,,Linh Trung,tertiary
609378587,4,,,tertiary
609378590,4,,,tertiary
609379544,4,,Nguyễn Thông,tertiary
609381684,4,,,tertiary
609381685,4,,,tertiary
609381686,4,,,tertiary
609381687,4,,,tertiary
609381688,4,,,tertiary
609381689,4,,,tertiary
609381690,4,,,tertiary
609381691,4,,,tertiary
609381692,4,,,tertiary
609381693,4,,,tertiary
609385766,4,,Đường số 14,tertiary
609385767,4,,Đường số 14,tertiary
609387295,4,,Tô Hiệu,tertiary
609387296,4,,Tô Hiệu,tertiary
609387304,4,,Tô Hiệu,tertiary
609387305,4,,,tertiary
609390463,4,,An Phú Đông 10,unclassified
609393105,4,,Lý Thánh Tông,unclassified
609393106,4,,Lý Thánh Tông,unclassified
609393107,4,,,unclassified
609393108,4,,,unclassified
609393279,4,,,unclassified
609393280,4,,,unclassified
609393281,4,,,unclassified
609393791,4,,Đường số 17,unclassified
609422396,4,,Tam Bình,tertiary
609422397,4,,Tam Bình,tertiary
609426481,4,,,tertiary_link
609426485,4,,,tertiary
609426487,4,,,tertiary
609426490,4,,,tertiary
609426493,4,,,tertiary
609426495,4,,,tertiary
609426497,4,,,tertiary
609426498,4,,,tertiary
609426501,4,,,tertiary
609426503,3,,,trunk_link
609426504,3,,,trunk_link
609426505,4,,,tertiary
609426506,4,,,tertiary
609428091,4,,Khánh Hội,tertiary
609428092,4,,,tertiary
609428093,2,,,primary
609428094,2,,,primary
609442580,4,,Thành Thái,tertiary
609442581,4,,,tertiary
609452971,4,,Gò Dưa,tertiary
609452974,3,,Quốc lộ 1,trunk_link
609452977,3,,Quốc lộ 1,trunk_link
609452979,3,,Quốc lộ 1,trunk_link
609452982,4,,,tertiary
609452984,4,,,tertiary
609452986,4,,,tertiary
609452987,4,,,tertiary
609980543,4,,Hẻm 135 Nguyễn Hữu Cảnh,unclassified
610064442,4,,Hẻm 246/64 Hòa Hưng,tertiary
610072096,3,,,secondary_link
610072097,3,,,secondary_link
610073328,3,,,trunk_link
610073342,3,,,trunk_link
610084178,4,,,tertiary_link
610085396,4,,,tertiary
610090758,4,,Đường số 41,unclassified
610090760,4,,Nguyễn Hữu Hào,unclassified
610090762,4,,Nguyễn Hữu Hào,unclassified
610093732,4,,Hồ Xuân Hương,unclassified
610099998,4,,Đường Song Hành Xa lộ Hà Nội,tertiary
610101816,4,,,tertiary
610101817,4,,,tertiary
610109732,4,,Lâm Viên,unclassified
610114318,4,,Đường số 13A,unclassified
610114327,4,,Đường số 14A,unclassified
610123571,4,,,unclassified
610123573,4,,,unclassified
610123580,4,,,unclassified
610123582,4,,,unclassified
610137666,1,,,trunk
610137669,3,,,primary_link
610137675,3,,,trunk_link
610137677,3,45,Cầu vượt Thủ Đức,trunk_link
610137680,2,,,primary
610137684,2,,Xa Lộ Hà Nội,primary
610137691,3,,,trunk_link
610137694,2,,,primary
610137699,3,,,secondary
610137701,2,,,primary
610137703,2,,,primary
610137706,2,,,primary
610137708,2,,,primary
610137711,2,60,Xa lộ Hà Nội,primary
610137717,3,,,secondary
610137720,4,,Đường Song Hành Xa lộ Hà Nội,tertiary
610137723,4,,Đường Song Hành Xa lộ Hà Nội,tertiary
610137746,4,,Nguyễn Văn Bá,tertiary
610137756,4,,Nguyễn Văn Bá,tertiary
610144167,4,,,unclassified
610144169,4,,,unclassified
610144170,4,,Tân Thới Nhất 2,tertiary
610144171,4,,,tertiary
610148258,4,,Đường số 15,tertiary
610150193,4,,Vân Côi,tertiary
610172966,4,,,unclassified
610172967,4,,,unclassified
610172968,4,,Nguyễn Thị Nhung,tertiary
610172969,4,,Nguyễn Thị Nhung,tertiary
610172970,4,,Nguyễn Thị Nhung,tertiary
610172971,4,,Nguyễn Thị Nhung,tertiary
610172973,4,,,tertiary
610175332,3,60,Phạm Văn Đồng,secondary
610343431,4,,Huỳnh Tấn Phát,tertiary
610343432,4,,Huỳnh Tấn Phát,tertiary
610343433,4,,Huỳnh Tấn Phát,tertiary
610343434,4,,Huỳnh Tấn Phát,tertiary
610343435,2,,Huỳnh Tấn Phát,primary
610343436,2,,Huỳnh Tấn Phát,primary
610343437,2,,Huỳnh Tấn Phát,primary
610343438,2,70,Nguyễn Văn Linh,primary
610370923,4,,,tertiary
610379578,3,,,primary_link
610437987,3,,Nguyễn Thị Thập,secondary
610437988,3,,Nguyễn Thị Thập,secondary
610437989,3,,Nguyễn Thị Thập,secondary
610437990,3,,Nguyễn Thị Thập,secondary
610675207,4,,Trần Văn Giàu,tertiary
610675208,4,,Trần Văn Giàu,tertiary
610675209,4,,Trần Văn Giàu,tertiary
610675211,4,,Trần Văn Giàu,tertiary
610675345,4,,Trần Văn Giàu,tertiary
610675350,4,,Trần Văn Giàu,tertiary
610675355,3,,Tỉnh Lộ 10,secondary
610675360,3,,Tỉnh Lộ 10,secondary
610675377,4,,Trần Văn Giàu,tertiary
610675384,4,,Trần Văn Giàu,tertiary
610675392,4,,Võ Văn Vân,tertiary
610675396,3,,Trần Văn Giàu,secondary
610675421,3,,Trần Văn Giàu,secondary
610680665,3,,,trunk_link
610680666,3,,,trunk_link
610685355,3,,Nguyễn Văn Quỳ,secondary
610693401,4,,Hẻm 117 Hồ Văn Long,unclassified
610729420,4,,,unclassified
610729437,4,,,unclassified
610729443,4,,,unclassified
610729448,4,,,unclassified
610729497,4,,,unclassified
610935035,3,,Quốc lộ 1,secondary
610935036,3,,Quốc lộ 1,secondary
610935037,3,,Quốc lộ 1,secondary
610935038,3,,Quốc lộ 1,secondary
611003858,4,,Trương Phước Phan,tertiary
611003859,4,,Trương Phước Phan,tertiary
611349470,4,,Bùi Bằng Đoàn,tertiary
611381073,4,50,Nguyễn Đồng Chi,unclassified
611381076,4,50,Nguyễn Đồng Chi,unclassified
611395556,4,,Lê Đại Hành,tertiary
611395557,4,,,tertiary
611396786,3,,Nguyễn Lương Bằng,secondary
611436296,3,,Nguyễn Hữu Thọ,primary_link
611471662,4,,,unclassified
611958632,4,,,tertiary_link
612107142,4,,,unclassified
612107144,4,30,Phú Thuận,unclassified
612107148,4,30,Phú Thuận,unclassified
612107151,4,,Hoàng Quốc Việt,unclassified
612107154,4,,Hoàng Quốc Việt,unclassified
612108038,4,,,tertiary
612124229,4,,,tertiary
612128109,3,,,primary_link
612129609,4,,,unclassified
612178018,3,,,primary_link
612180906,4,,Lê Ngung,unclassified
612180907,4,,Lê Ngung,unclassified
612217115,3,40,,motorway_link
612217116,3,40,,motorway_link
612469944,4,,Nguyễn Thức Tự,tertiary
612469945,4,,Đường số 17B,tertiary
612484335,4,,Hồ Văn Long,unclassified
612484336,4,,Hồ Văn Long,unclassified
612501697,4,,,unclassified
612501698,4,,,unclassified
612501699,4,,,unclassified
612501700,4,,,unclassified
612501701,4,,,unclassified
612501702,4,,,unclassified
612501703,4,,,unclassified
612501704,4,,,unclassified
612501705,4,,,unclassified
612501706,4,,,unclassified
612501707,4,,,unclassified
612501708,4,,,unclassified
612501709,4,,,unclassified
612501710,4,,,unclassified
612501711,4,,,unclassified
612501712,4,,,unclassified
612501713,4,,,unclassified
612506947,4,,Lê Đình Cẩn,tertiary
612506949,4,,Lê Đình Cẩn,tertiary
612506951,4,,Lê Đình Cẩn,tertiary
612506953,4,,Lê Đình Cẩn,tertiary
612796728,4,,,unclassified
612796729,4,,,unclassified
612796744,4,,An Dương Vương,tertiary
612796745,4,,,tertiary
612812636,4,,,unclassified
612818743,3,,Hậu Giang,secondary
612818747,4,,Minh Phụng,tertiary
612818750,3,,Cầu Hậu Giang,secondary
612818752,3,,Hậu Giang,secondary
612818755,3,,Cầu Hậu Giang,secondary
612818758,3,,Cầu Hậu Giang,secondary
612818761,3,,Cầu Hậu Giang,secondary
612818763,3,,Cầu Hậu Giang,secondary
612831781,4,,,unclassified
612831782,4,,,unclassified
612833155,3,,,secondary
612843395,4,,,unclassified
612885841,4,,,tertiary
612890967,4,,,unclassified
612890968,4,,,unclassified
613169741,4,50,Phạm Thế Hiển,tertiary
613169742,4,,Phạm Thế Hiển,tertiary
613172355,3,,Lê Văn Lương,secondary
613190176,4,,Hàn Hải Nguyên,tertiary
613190177,4,,,tertiary
613190178,4,,Hàn Hải Nguyên,tertiary
613190179,4,,,tertiary
613190251,4,,,unclassified
613222428,4,,Nguyễn Cửu Phú,tertiary
613222429,4,,Nguyễn Cửu Phú,tertiary
613236425,4,,,tertiary
613280459,4,,Cầu vượt Tân Tạo,tertiary
613280462,4,,Số 54,tertiary
613280463,4,,Số 54,tertiary
613290998,3,,Đường A,trunk_link
613631776,4,,Trần Văn Giàu,tertiary
613631777,4,,Trần Văn Giàu,tertiary
613631778,4,,Trần Văn Giàu,tertiary
613631779,4,,Trần Văn Giàu,tertiary
613638794,4,,,unclassified
613638796,4,,,unclassified
613714939,3,,Tỉnh Lộ 10,secondary
613714940,3,30,Tỉnh Lộ 10,secondary
613714941,3,30,Tỉnh Lộ 10,secondary
613714942,3,,Tỉnh Lộ 10,secondary
613718286,4,,Lê Hồng Phong,tertiary
613718567,3,,Nguyễn Bình,secondary
613718568,3,,,secondary
614336152,3,,Nguyễn Hữu Thọ,secondary_link
614354351,4,,,tertiary
614354352,4,,Số 7,tertiary
614354353,4,,Số 7,tertiary
614354354,4,,Vành Đai Trong,tertiary
614354355,4,,Vành Đai Trong,tertiary
614356087,4,,Cầu Ông Đội,tertiary
614356089,4,,Cầu Ông Đội,tertiary
614356091,3,,Cầu Ông Đội,secondary
614356093,3,,Cầu Ông Đội,secondary
614356096,4,,Cầu Ông Đội,tertiary
614356098,4,,Cầu Ông Đội,tertiary
614356100,4,,,tertiary
614356102,4,,,tertiary
614356354,4,,,tertiary
614356355,4,,,tertiary
614357954,3,,Nguyễn Hữu Thọ,secondary
614361132,4,,,unclassified
614361133,4,,,unclassified
614361134,4,,,unclassified
614361995,4,,,unclassified
614361996,4,,,unclassified
614365738,4,,Phạm Hữu Lầu,tertiary
614367729,3,,Cầu Phú Xuân,secondary
614367730,3,,Cầu Phú Xuân,secondary
614367731,3,,Cầu Phú Xuân,secondary
614367732,3,,Cầu Phú Xuân,secondary
614371715,4,,Vĩnh Lộc,tertiary
614371717,3,,Vĩnh Lộc,secondary
614371718,3,,Vĩnh Lộc,secondary
614376669,4,,Láng Le Bàu Cò,tertiary
614376670,4,,Láng Le Bàu Cò,tertiary
614376671,4,,Võ Hữu Lợi,tertiary
614376672,4,,Võ Hữu Lợi,tertiary
